,text,target
2843,প্রেম হল কি করে আপনাদের?? ,0
2850,"ধন্যবাদ ছাত্রলীগ ,  কিন্তু এখন কৃষকলীগ কোথায়",0
2851,"মাশাল্লাহ,আল্লাহ তায়ালা আপনার জীবনকে বরকতময় করুক৷",0
2852,আলহামদুলিল্লাহ আল্লাহ যেন আপনাকে ভালো রাখেন ,0
2853,বাহ অসাধারন ,0
2861,নাইস ভিডিও।,0
2864,অবশেষে মহান আল্লাহকে দেখতে পেয়েছেন? আর সুন্দর করে দেখতে পাবেন সুরা  যুমার পড়ুন। আপনি বিশ্বাস ও করতে পারবেন না আল্লাহ আপনার এসব প্রশ্নের উত্তর ১৪৪৩ বছর আগেই সুরা যুমারে দিয়ে রেখেছেন।,0
2865,আল্লাহ সবাইকে হেফাজত করুন,0
2866,জরিপ অনুযায়ী যেন ফলাফল হয়। তাপস ও আতিকুল এর সফলতা কামনা করছি।,0
2867,মহান বিজয়  দিবসের  শুভেচ্ছা..!,0
2869,"সাব্বাস,মনের কথা বলেছো।",0
2870,আল্লাহ হেদায়েত দেক,0
2874,সত্য/ জন্ম একবার/ এ জন্মের কর্মফল এ জন্মেই ভোগ করে /পরজন্ম বলে কিছু নেই/ ধন্যবাদ ।,0
2875,হলুদিয়া পাখি,0
2878,ধন্যবাদ মাশরাফি,0
2879,আজ রাতে ভালো ঘুম হবে...,0
2881,বাঁকা সৌন্দর্য ♥♥,0
2885,সুন্দর ন লাগের,0
2887,অনেক ভাল লাগলো ❤❤,0
2891,ভাইরে আবার নেট টা বন্ধ করুয়েন না,0
2892,নামাজ পর কাজে আসবে,0
2894,আলহামদুলিল্লাহ। অপেক্ষায় থাকবো ইনশাআল্লাহ। দেখা হবে।❤,0
2896,"জানি মেয়েটা মেধাবী ও একজন স্বনামধন্য তারকা, এবং তার ব্যক্তিগত জীবন কলঙ্কিত এবং কিছু নোংরা। আমরা ত খুবই ভালো তাইনা? আমরা তাকে অনেক নোংরা কমেন্ট করি। আমরা এত ভালো তাহলে খারাপ মানুষের আইডি তে থাকতে আমাদের লজ্জা করা উচিত তাইনা? এখানে কারও পক্ষে নয়, বরং খারাপের সাথে আমরাও খারাপ তাই বললাম মাত্র।",0
2897,"আপনি ও সতর্ক থাকুন। সাবধানে থাকুন, ভালো থাকুন।",0
2902,মামা এখনো কমেন্ট করেনি,0
2908,রাইট বলেছেন হিরো ভাই।,0
2920,এরকম পোস্টে সাধারণত কমেন্ট করিনা।করতে ভাল লাগে না।কমেন্ট করলে মেয়েরা খুঁজে খুঁজে ফ্রেন্ড রিকুয়েস্ট দিয়ে ভাব জমানোর চেস্টা করে :-P,0
2922,"এতদিন পর একটি ভালো ফটো দেখলাম, মাশাল্লাহ এভাবে চলো, দুনিয়া ও পরকালের জন্য মঙ্গল হবে",0
2923,"মাশাল্লাহ, সব সময় এভাবে থাকলে ভালো হবে।",0
2924,এ্যাকশান ঠিক আছে বাট অভিনয়ে প্রবলেম রয়েছে।,0
2925,"অন্যান্য সেলিব্রেটিরা সতর্কতামূলক কথা বলার সময় আগে পরে আল্লাহর কাছে আশ্রয়ের কথা বলে দোয়া দুরুদ এর কথা, বলে তার কথার আগে পরে কোথাও এমন কিছু নেই",0
2927,জাযাকাল্লাহ। একদম। বাচ্চাদের মসজিদে যাওয়ার পথে একমাত্র বাঁধা হলো তথাকথিত কিছু মুরুব্বি। এরা বাচ্চাকাচ্চা একদম সহ্যই করতে পারে না।,0
2936,মিনাল ভাই কে ধন্যবাদ ইসলামিক বিষয় নিয়ে আলোচনা করার জন্য।,0
2937,মিনাল ভাই কেমন আছেন,0
2938,রুবেল ভাই কেমন আছেন,0
2939,সুন্দর নাটক,0
2940,আসাধারন লেগেছে ,0
2942,মহান অাল্লাহ জালিমদের ছাড় দেন কিন্তু ছেড়ে দেন না।,0
2943,"কামাল তো সংবিধান প্রনেতা,শেখ মুজিবের ৭ ই মার্চের ভাষন লেখক,অাওয়ামী রাজনীতির প্রথম সারির নেতা ছিলেন।",0
2946,ওয়াও কুল নাইছ পোষ্ট থানক্স ফর শেয়ারিং,0
2948,"ভাই সত্যি বলছি এই কথা শুনার পর খুব রাগ হচ্ছিলো, আবার তার পাশাপাশি খুব কষ্ট ও পেয়েছি। এমনিতেই আমাদের দেশে এখন করুন অবস্থা যাচ্ছে চলছে।জানি না এরা কবে মানুষ হবে।আল্লাহতালা আমাদের দেশ কে সকল অরাজকতা থেকে মুক্ত করুন আমিন",0
2950,বাহ!!  বিগ কালেকশন ,0
2952,তথ্য বাবা আজকাল জ্যোতিষ বাবায় পরিনত হয়েছে........,0
2955,আল্লাহ তোমাকে হেদায়েত করুক,0
2960,আল্লাহ তা'আলা আপনাকে হেদায়েত দান করুক না হয় ধ্বংস করে দেক।আমিন,0
2965,হিরো তো হিরো আলম এই❤,0
2966,"আমাদের দেশে লহ্ম লহ্ম যুবক এখনো  বেকার, সবাইর উচিৎ কাঁধে কাঁধ মিলিয়ে কাজ করা।দেশের উন্নয়নের জন্য।",0
2971,কথা গুলো ঠিক বলছে,0
2975,বিনোদন যাক আল্লাহ আপনকে বুঝার তৌফিক দান করুকআমিন,0
2978,"সবার জন্য বসার বেবস্থা আছে, ধীরে সুস্থে কমেন্ট করুন।",0
2979,অনেক ছোট বেলার থেকেই আপনার অনেক পাগলা একটা ভক্ত আমি। মিরপুরের সিটি ক্লাব মাঠে আপনার সাথে আমার প্রথম দেখা।সালটা ২০০৫।সেখান থেকেই ভালোবাসার শুরু।এখনো আমার সামনে আপনাকে নিয়ে কেউ বাজে কথে বল্লে আমি সহ্য করতে পারি না।কারণ আপনাকে আমি বরাবর আমার আপন বর ভাই এর মত ভালোবাসি।সেই ২০০৫ সালেও আপনার হাতে এই ব্রেসলেট টা দেখেছি।আপনার এই উদ্যোগটা যদি মহৎ তারপরেও আমি মন থেকে চাইবো যেন আপনি এটা কোনভাবেই আপনার হাতছাড়া করবেন না।কারণ এটার সাথে আপনার অনেক স্মৃতি জড়িয়ে আছে।,0
2981,আসসালামু আলাইকুম ওয়ারহমাতুল্লাহ,0
2988,"অনেকেই আছেন বাচ্চারা একটু দুষ্টুমি বা হাসলে প্রচন্ড বকাবকি করেন। এতে দেখেছি বাচ্চাদের মনোবল হারিয়ে ফেলে, এটা জেনেও যে আমাদের হুজুর (নবিজী) বলে গেছেন নামাজ পড়ার সময় পেছন থেকে বাচ্চাদের খীল খীল হাসি, পরের প্রজন্মের জন‍্য খুব'ই সুখকর। তবুও কিছু বলার থাকেনা কারন তারা নিজেদের বড় আলেম ভাবেন। তারা কিছুটা জানলেও ইসলামিক চালচলন সমন্ধে একেবারেই অঞ্জাত। যদি এই পোষ্ট টা পড়ে কিছু ঞ্জান পাই।আমাদের মসজিদে এটা প্রায়'ই দেখতে পাই। কিন্তু কিছু বলার থাকেনা, কারন যে বলেন তখন সে সোনার অবস্থায় থাকেনা।",0
2989,ইসলামী ব্যাংক এর 17 dizit online নাম্বার টা দিন,0
2993,স্বাগত বক্তব্য শুরু করেন।,0
2994,মৌলভীবাজার জেলা বিএনপি'র পক্ষে থেকে সংগ্রামী শুভেচছা অভিনন্দন।,0
2995,মিজান ভাই ভয় নাই রাজপথ ছাড়ি নাই।,0
2996,ধন্যবাদ শওকত ভাই।,0
2997,"এই মানুষে রেমিটেন্স যুদ্ধা,গার্মেন্টস সেক্টরে বিপ্লব আনায়ন,ঔষুধ শিল্পে আন্তর্জাতিক বাজার দখলে সক্ষম হয়েছে।অথচ এই যুদ্ধারা আজ অবহলিত।তাদেরকে নিয়ে সরকার খেলার পুতুল খেলছে। জীবনের আগে জীবিকা নয়।",0
2998,আজকের এই দিনে শেখ হাসিনা রাজনীতি  করার সুযোগ দিয়েছিলেন বহুদলীয় গনতন্তের প্রবক্তা শহীদ প্রেসিডেন্ট জিয়াউর রহমান।,0
3002,"তার জিবনের শ্রেষ্ঠ ছবি এটা,,,",0
3006,"এখনো বলতেছে আমি যদি কোন ভূল করে থাকি! >:O তার মানি সে তার ভূলটা স্বীকার করতেছে না >:O >:O এখনো সে সিউর না যে, সে কত একটা কথা বলেছে... ইয়া আল্লাহ তুমি হেদায়েত দান কর... :-(",0
3016,কথা কম করে বলেন।,0
3017,বিক্রমের সাথে বিক্রয়ের জন্য সৃজিতের থলেতে ঝোলা  মুভি নেম এটা হলে হিট খাইতো,0
3018,দূর হালাইন সাংবাদিক ভুলে ।। অউতারে ডিম থেরাপি দেওয়া দরকার শালা ,0
3019,গ্রামো তো ভালা ও আছলায় গো মাই-বইন শহরে আইয়ানু দেখি খুলিয়া দিলাইছো ,0
3023,কমেন্ট গুলা এত্তো জোশ কেন....,0
3026,সাদামাঠা ,0
3027,"আওয়ামী লীগঃ আমি অন্ধ,আমি দেখতে পাই না আমাকে সাহয্য করুন।বি এন পিঃ আজকের দিনটা অনেক সুন্দর কিন্তু আমি দেখতে পাই না আমাকে সাহয্য করুন।",0
3031,তুমিই আসল হিরো ৭৫!!!,0
3032,"রকেটের মোট ১২ টা সংখ্যা হবে,আরেকটা সংখ্যা আছে, সেটা দিন..",0
3033,"এই পোষ্টে কমেন্ট করা ইন্টারের মেয়েরা, সদ্য ব্রেকাপ হওয়া সুন্দরীরা, প্রেমে ব্যর্থ, স্বামী বিদেশ মহিলারা,,,, তোমাদের যদি কখনো একা লাগে, নক দিও।",0
3040,ঠিক এই ছবিটাতেই যদি চুল গুলো খোঁপা করা থাকতো ভালো লাগতো,0
3043,বাকস্বাধীনতার নাম করে ভন্ডামি শুরু করছো মিয়াএইসব বন্ধ করো,0
3046,হেড়া,0
3049,"ফর্সা মানেই যদি সুন্দর হইতো, তাইলে কাচ্চির চাইতে ভাতের দাম বেশি হইতো!",0
3051,আমেরিকা বসে বসে চাপাবাজি পাবলিক বুজেগেছে.....,0
3052,ফিদা,0
3059,"ভাই আপনার কথায়, আপনার ইংরেজিতে জরতা থাকতে পারে কিন্তু আপনার দরিয়া দিলে কোন জরতা নাই। আল্লাহ আপনাকে দীর্ঘজীবি করুক।",0
3060,তাতে মনে হয় বহু আন্দোলন  সংগ্রামের মধ্যে দিয়ে  মুক্ত  করলেন ,0
3064,"জলিল ভাই মাঝে মাঝে আপনি ছুলুম চেঞ্জ করেন কেন? মাঝে কিছুদিন আগে আপনার মাথায় দেখলাম টুপি, মুখে বড় বড় দাড়ি এবং ইসলামের কথা, আজকে আবার শয়তানে ভর করছে আপনার উপর ইসলামের লেবাস নেই।।নামাজ কালাম কি এখন পড়েন নাকি আবার আগের মত ছেড়ে দিছেন??",0
3069,শুভ নববর্ষ...❤️❤️,0
3071,দুইটা কইরা আটি কেটে মাথায় নিয়ে ফটো তোলা নিয়া ব্যস্ত হুহউত্তরবঙ্গের কামলাদের মত ধান কাটতে হবে,0
3072,"দিছেন ভালো ,কাউকে বোঝানোর দরকার কি ?",0
3074,ভালোবাসা রইল বইন,0
3076,সুবানআল্লাহ,0
3077,এমনই হবে ভাইয়া দোয়া করেন।।,0
3080,"অনন্ত জলিল--ভাইয়ের তুলনা হয় না,,জয় ভাই",0
3084,"মানুষ বাঁচলে, দেশ বাঁচবে!",0
3087,হিরো শুধু দেশে না বিদেশ ও আলম ভাই হিরো,0
3089,যে পরকাল বিশ্বাস করে না সে আল্লাহকে বিশ্বাস করতে পারে না।আল্লাহ্ উনাকে হেদায়েত দান করুন। আমিন,0
3091,জানালা সেই কবে থেকেই খোলা তোমার ,0
3092,দান করে প্রকাশ করতে হয়না ভাই।,0
3093,"হুজুর আপনাকে আল্লাহর জন্য ভালবাসি,আপনি আবার কোরঅানের ময়দানে ফিরে অাসুন",0
3094,অনেক দিন পর সথ্য কথা টা জানা গেল,0
3095,কমেন্ট পড়তে আসছিলাম,0
3096,আপনার মত সব বিত্তবানরা যদি সহযোগিতার হাত বাড়িয়ে দিত তাহলে বাংলাদেশ অনাহারে এবং বিনা চিকিৎসায় মারা যেতনা এবং কোন গরিব থাকতোনা। আল্লাহ আপনাকে আরও তৌফিক দিক আমিন,0
3104,"নামাজ কায়েম করো।  ইসলামের পথে এসো।  সিনেমার জগত তোমাকে ইহকালে সম্মান দিবে, কিন্তুু পরকালে তোমার এহেন রুপ লাবণ্য  হাবিয়ার আগুনে পুড়ায় দিবে।  কিন্তু যদি ঈমানের সহিত ইসলামের ছায়াতলে নিজেকে আবিষ্কার করতে পারো তাহলে ইহকালে পার্থিব সুখ ও সম্মান তো পাবেই সাথে পরকালে জান্নাতের পাখি হয়ে অনন্ত সুখের রাজ্যে বিচরন করতে পারবে ",0
3109,তাকে সাপোর্ট করা হোক কারণ বাংলাদেশের রাজনৈতিক দলের নেতারা যা করতে পারেন নাই অসহায় মানুষের জন্য তিনি তা করে দেখিয়েছেন ঐ সকল ত্রানসামগ্রী চোর দের তারা যখন ত্রান সামগ্রী চুরির মাঝে ব্যস্ত তিনি ঐ সময় নিজেকে গরীর লোকদের সহায়তা বিলিয়ে দিয়েছেন।,0
3110,"মানুষ কি বললো ভাবলো তাতে কান বা মন দেয়ার কিছু নেই। এই মানুষ গুলো সেকেন্ডে জায়গা রুপ বদল করে।এরা ব্যারিস্টার সুমনের ময়লা সরানো নিয়ে বাহ বা দেয়, ক্ষণিক পরেই সুমনের কি ক্লিপ বেরোলো তা নিয়ে তাকে ধিক্কার শুরু করলো, এখন সে নুসরাত ইস্যুতে ভাল কিছু করাতে পাব্লিক আবার বাহ বা দিচ্ছে। তাহলে বলেন এদের ঈমান কতটুকু।আপনি যা বলেছেন, সেটা আল্লাহ ঠিক করবেন তিনি কি করবেন। তার কাছে জবাবদিহি করবেন একমাত্র। এদের কাছে ক্ষমা চাওয়ার কিচ্ছু নাই। আল্লাহ আপনাকে রহম করুক ❤",0
3113,সৌদি আরব প্রবাসীদের পক্ষ থেকে জানাই পবিত্র ঈদুল ফিতরের শুভেচ্ছা ও অভিনন্দন✨✨ ঈদ মোবারক ✨✨,0
3116,আফসোস এই পোস্টটা  আল্লাহকে ভয় করে দেয়নি!দিয়েছে নিজের জনপ্রিয়তা ঠিকিয়ে রাখার জন্য! আল্লাহ এদের হেদায়ত দান করুক!আমিন!,0
3117,কি সুন্দর গোছানো কথা দেশের নামে দূর্নাম করলো আবার সরকারকে পামওদিলো আবার মুসলমানকে ভালও বললো আবার এক পর্যায়ে প্রধানমন্ত্রি শেখ হাসিনার নামেও দোষারোপ করলো বা বা তোমাকে গোল্ড মেডেল দেওয়া উচিত একহাতে সবকিছু সামলে নেওয়ার জন্য,0
3121,ডান,0
3123,ভাবিকে অসাধারণ লাগছে মাশাআল্লাহ,0
3127,"মাশাআল্লাহ,,, ভাল থাকবেন",0
3129,সাময়িক ধোঁকাবাজি,0
3132,"জয় বাংলা, জিতবে আবার নৌকা।",0
3133,হুজুর আমি আপনার সাথে এক মত।,0
3134,প্রিয় মানুষের প্রিয় কথাওহে মাবুদ আপনি সকল মুসলমান সহ পৃথিবীর সবাইকে মাফ করে দিন।,0
3135,আস্সালামু আলাইকুম,0
3136,"আমাদের দেশ তো সিঙ্গাপুর-ব্যাংকক ছিল। বিশ্বের রোল মডেল ছিল। মধ্যম আয়ের দেশ, কিছুদিনের মধ্যেই কানাডায় রূপান্তরিত হবার কথা। কিন্তু এখন শুনি ডাক্তারের ড্রেস নাই, করোনা পরীক্ষার কীট নাই, সবাইকে পরীক্ষার সামর্থ্য নাই, কোয়ারেন্টাইনের ব্যবস্থা নাই, ঢাকার বাইরে কোথায়ও করোনা পরীক্ষার ব্যবস্থা নাই.... নাই.... নাই....নাই। হঠাৎ করে এত গরীব হয়ে গেলাম কিভাবে?সালা ধান্দাবাজের বাচ্চা",0
3141,মেকাপ ছাড়া আমার তুমিও এর চেয়ে সুন্দরী,0
3144,"মাশাল্লাহ, মেয়েদের আসল সৌন্দর্য যে তার পর্দায় আপনার ছবিটা তার প্রমান। কি আর করার বেছে নিছেন ছবির পথ কিছু আর বলার নাই তবে মুসলমান ভাই হিসাবে দোয়া করব আল্লাহ আপনাকে হেদায়েত দেক আর সঠিক পথে চলার তৌফিক দান করুক।",0
3146,আপনি নিজের যত্ন নিয়েন জনাব...,0
3148,"ম্যাডাম আপ‌নি যত গান শুনান না কেন ,আখ ক্ষেতে ছাগল বন্ধী,গানের মত হবে না - আপনার হা‌সিটা বার বার মিস কর‌ছি- শুভ কামন‌া  রই‌লো ।",0
3149,শুধু কি হুয়াওয়ে ফোন জীবানুমুক্ত করতে হবে?,0
3150,"আল্লাহ তাআলা আপনাকে মাপ করুক, আমিন",0
3152,"আমি কমেন্ট পড়তে আসছি,!",0
3154,খুবই সুন্দর লাগছে।,0
3156,ঈদ মোবারক ভাই ও ভাবী ,0
3161,স্বাগতম- the welcome,0
3168,‌দোষীদের দ্রুত শা‌স্তির দাবী জানা‌চ্ছি,0
3171,আরিফ,0
3172,জাহান্নাম গুলা কি খালি রাখার জন্য বানাইছে নাকি!! এরা হচ্ছে ডিজিটাল মুসলমান। আসলে দোষ দিয়াও লাভ নাই এদের মা-বাবা ও দেখবি এই টাইপ ই তা না হলে মানুক আর না মানুক কেউ নিসংকোচ এ ডাইরেক্টলি এভাবে বলতে পারে না,0
3176,"বিলুপ্তি কারো কাম্য না, পরিবর্তন জীবনের একটা নিয়মিত আয়োজন। শুধু দরকার সঠিক কিছু আচার বিচার!! ধন্যবাদ গানের জন্য!!",0
3177,"এবার আপনার অভিনয় ছিলো আগের থেকে অনেক ভিন্ন ধরনের। আপনার সবগুলো নাটক দেখেছি। কয়েকটা ভালো, আর কয়েকটা কেনও যেনও ছন্দপতন মনে হয়েছে।আপনাদের এই জুটির অনেক ভালো ভালো কাজ আছে। এবার গল্পগুলো হয়তো দুষ্টুমি করেছে, পরেরবার আরও ভালো হবে!!",0
3180,ইণ শাহ্‌ আল্লাহ্,0
3181,"অনেকে কমেন্ট পড়তে আসবেন,,,আমার একটা গাই গরু আছে ওইটা বিক্রি করবো,কারো ইচ্ছা থাকলে নক দিবেন ",0
3186,আপা রোজা আছেন? ,0
3187,আল্লাহ যেন তাকে হেদায়েত দান করেন। আমিন,0
3188,ডিলিট করে দিছে কমেন্ট? আমি দেখতেই পারি নাহ,0
3190,এখানে তো অনেক বড় বড় নেতা আছে আমি তাদেরকে উদ্দেশ্য করে বলতেছি যার মা জেলে সে কিভাবে লন্ডনে বসে থাকে তার কি একটু মায়া দয়া নাই তার মায়ের জন্য যে ছেলে দুঃসময়ে তার মায়ের জন্য কিছু করতে পারেনা ওইসব ছেলে দেশে ক্ষমতায় আসলে হাজার হাজার মায়ের বুক খালি করবে কারণ এটাতো মায়ের দুঃখ বোঝেনা আর সে তো মানুষ না হিজলা বুকে সাহস থাকলে বাংলাদেশে আসার জন্য বল,0
3191,আল্লাহ আপনাকে অবশ্যই এর উত্তম প্রতিদান দিবেন ইনশাআল্লাহ,0
3192,আজ রূপের রসে নিজেকে যা ভাবতেছো রুপ শেষ হলেই বুঝবা দুনিয়া কী!,0
3196,সাফে শুরুত পালটাইছে,0
3201,ঈদ মুবারক,0
3205,সহমত বন্ধু। ১৯৭১ সালের কিছু বছর আগে থেকে চিন্তা করো তখন কত হিন্দু ছিল বাংলাদেশে আর এখন কত আছে? ৩ কোটি না হলেও তার আশেপাশেই আছে,0
3206,আল্লাহ তুমি এদের হেদাত দাও না হয় তাদের তুমি ধংস করে দাও।আমিন,0
3208,"এই ব্যক্তিকে পছন্দ করে না, আবার এখানে কমেন্ট করে। এদের কি কোন কাজ নাই নাকি।",0
3210,এস এ হামিদ ভাই খুজে,0
3212,চালিয়ে যাও জলদি,0
3216,বুলবুল আছে নাকি....?,0
3221,ধন্যবাদ প্রিয় ভাই,0
3226,শুভকামনা দুইজন প্রিয় মানুষের জন্যে।,0
3229,ইনশাআল্লাহ ...,0
3233,"হিরো আলম এগিয়ে যাও,আমার মতে তুমিই ফারফেক্ট।",0
3235,তাশলিমা নাশরিন আরেক টা,0
3237,খুব সুন্দর লাগছে,0
3238,"এত্ত খুশি কবে হইছি মনে নাই,,খুশিতে আজ কান্না করে দিছিঅবশেষে মাশরাফি ভাইয়ার ব্রেসলেট ৪২ লক্ষ টাকায় বিক্রি হলো.. কিন্তু সেটা শুধু ম্যাশ এর হাতেই মানায়,তাইতো মমিনুল ইসলাম ভাইয়ার ফাউন্ডেশন সেটা কিনে আবার ম্যাশ ভাইয়া কেই গিপ্ট করছেভালবাসা অবিরাম প্রিয় মাশরাফি ",0
3242,আমার পছন্দের কিছু নাটকে অংশ আছে.....আর ডুব আসে না কেন?তাড়াতাড়ি আনো আপি,0
3243,আকতার উজ জামান মুন্না সৃষ্টিকর্তাকে দিলেই হবে।বাট অাপনি যে তাকে ডিফেন্ড করতেছেন যা মনে হয়ল।,0
3245,এই পবিত্র রমজান মাসে যখন তোমার প্রোফাইল পিকচারটা পাল্টাতে পারলে না তুমি তোমার মত নর্তকীকে লাইক দিয়ে আর লাভ কি,0
3246,মৃত্যুকে ভয় পেলে আর কোন দিনও ক্ষমতায় আসা যাবেনা।,0
3247,আল্লাহ জান্নাত নছিব করুক,0
3248,তুমি কি কম নাকি সুন্দরী,0
3250,"কুরআন কেউ তেলাওয়াত করলে সেটা শুনতে হয়,,,",0
3252,তার স্বামীকে চাকুরী থেকে বরখাস্ত করে তাকে গ্রেফতার করা হোক।,0
3253,ক্ষমার চেয়ে নিম্ন আর কিছু নাই! তবে ভবিষ্যৎ এধরনের কথা যাথে মূখ থেকে বের নাই সেই দিক খিয়াল রাখবেন ধন্যবাদ।,0
3261,"একটু ভিন্নধর্মী গল্প, তবে শ্যালো কন্টেন্ট!",0
3273,"কে করেছে এ জরিপ,  আপনি",0
3278,গামায়নি,0
3280,এটা সবাই জানে পরী!,0
3281,চুলটা বেধে রাখলে আরও সুন্দর লাগত।।,0
3282,বাংলা ভুল,0
3283,এখনি সময় গরিবদের কে সহযোগিতার হাত বাড়ি দেওয়ারকাল্পনিক হিরো নয় আমাদের বাস্তব হিরো দরকার love you sakib khan,0
3286,একটাও ভালো কমেন্ট পেলাম না।,0
3296,এই গুলাও নিউজ হয় ‍♀,0
3298,সাধ পাইলাম,0
3300,"এ তো বিরল ঘটনা,এতো শুধু বঙ্গবন্ধু কন্যা শেখ হাসিনার দ্বারাই সম্ভব।",0
3302,"দেশের টাকায় দেশের মানুষের সাহায্য আর তাতেই চুরি, সালার পাশে কি জিনিস।",0
3303,সাহসী রমণীএগিয়ে যাও বোন ✊✊,0
3305,ইনশা আল্লাহ্ দেখব,0
3312,হাত ছেড়ে দিয়ে সামাজিক দুরত্ব মেনে চলার অনুরোধ রইলো ভাই....,0
3313,"অবশেষে পাদ নিয়ে মুখ খুললেন অমুক মডেল, অমুক তারকা। এইসব নিয়াই থাকে মিডিয়া।",0
3315,ভাল্লাগছে;;;,0
3316,ভালোবাসার মাএা দিন দিন বৃদ্ধি পাচ্ছে প্রিয়❤❤,0
3320,গায়ের রং সাদা হলেই সুন্দর হওয়া যায় না।,0
3321,সেটা উনার ব্যক্তিগত ব্যাপার!! আজিব তো।।জোর করে বিশ্বাস করাবেন নাকি? ওর হিসেব ও দিবে আপনাদের কি রে ভাই??,0
3323,বেশ ভাল লাগল। বেশ ভাল জনসেবা মূলক কাজ।সামনে এগিয়ে যান।,0
3326,জয় হোক মানবতার ,0
3327,আলহামদুলিল্লাহ ,0
3329,মাশাআল্লাহ আজ আরো নাইস লাগছে পুরাই ক্রাশ খাইছি। so beautiful,0
3330,মাশাআল্লাহ আজ পুরাই ক্রাশ খাইছি।,0
3331,"জয় বাংলা,জয় বঙ্গ বন্ধু।",0
3333,সবাইর মাথায় ধানের পরিমান দেখে বোঝা যাচ্ছে ছবি তোলার জন্য এতকিছু।,0
3334,আগের থেকে বড় হয়েছে,0
3339,"ঢাকা সিটি নির্বাচনী ফলাফলের সংক্ষিপ্ত বিশ্লেষণ ------ল্যাংটা বিএনপি-জামায়তি একটাও ভোট দিতে বাদ নাই।আশেপাশের বিএনপি-জামায়তি যাদেরকে চিনি তারা সবাই ভোট দিতে গিয়েছে। নির্বাচনকে চ্যালেন্জ হিসেবে নিয়ে ভোট না দিয়ে তারা কেউ ঘরে বসে থাকে নাই।তাদের পরিকল্পনা ছিল, নেতীবাচক প্রচারণা চালিয়ে (ভোট দিয়ে কি হবে; আওয়ামী লীগতো এমনিতেই পাশ!) আওয়ামী লীগের সাধারণ সমর্থক এবং সাধারণ ভোটারদের ভোটদানে নিরুৎসাহিত করা। কিন্তু তারা সবাই গোপনে যেয়ে নিজেদের সকল ভোট কাস্ট করিয়ে নির্বাচনে জয়ী হবে। তারা তাই-ই করেছে কিন্তু তাদের ভোট যে এতো কমেছে তা স্বপ্নেও কল্পনা করে নাই। এতো কিছুর পরেও প্রতিবেশি কাউন্সিলর প্রার্থীদের পিড়াপিড়িতে সাধারণ ভোটার যারা ভোট দিতে গিয়েছে, তারা হিসাব করেছে, মাজাভাঙ্গা বিএনপিকে ভোট দিলে সিটির উন্নয়ন আ্টকে যাবে; ক্ষমতায় আ্ওয়ামী লীগ, তাই আওয়ামী লীগকে ভোট দিয়ে পাশ করালে সিটির উন্নয়ন বেশি হবে।তাই আওয়ামী লীগ পাশ; ভোটার উপস্থিতি বাড়লে আওয়ামী লীগের ভোটের পারসেন্টও বেশি বাড়তো।*** ইভিম ভোটে একজনের ভোট আরেকজনের দেয়ার সুযোগ নাই; তাই চুল পরিমান জালিয়াতির সুয়োগ নাই। ইভিএম মেশিনের ক্রটির কারণে প্রধান নির্বাচন",0
3340,"ঢাকার সিটি নির্বাচনে ভোটার উপস্থিতি বেশি মাত্রায় কমে যাওয়ার মূখ্য কারণ ইভিএম বিরোধী নেতিবাচক প্রচার ---চলমাম সরকারের আমলে নিকট অতীতের স্থানীয় সরকার নির্বাচন গুলিতে ভোটারদের ব্যাপক উপস্থিতিতে উৎসবমুখর পরিবেশে নির্বাচন অনুষ্ঠিত হয় - ইউনিয়ন পরিষদ, পৌরসভা নির্বাচনে ভোটারদের ব্যাপক উপস্থিতি ছিল; এমনকি অন্যান্য সিটি কর্পোরেশন নির্বাচন গুলিতেও ভোটার উপস্থিতি ব্যাপক। ওই নির্বাচন গুলিতে ২/১ টা কেন্দ্রে পরীক্ষামুলক ইভিএম ব্যবহার করা হলেও ঢাকার ২ সিটির  সব কেন্দ্রে এই প্রথম ইভিএম ব্যবহার করা হয়। সরকারের প্রতি অনাস্থা জানালে অন্যান্য স্থানীয় সরকার নির্বাচনেও ভোটার উপস্থিতি কম হওয়ার কথা ছিল।  কাজেই সিটি নির্বাচনে ভোটার উপস্থিতি কম মানে সরকারের প্রতি অনাস্থা নয়; বরং ইভিএমের প্রতি অনাস্থা জানিয়ে বেশিরভাগ ভোটার ভোট দিতে যায় নাই এবং ইভিএম বিরোধী প্রচার চালিয়ে বিএনপি-জামায়ত এক্ষেত্রে সফল।ভোটার উপস্থিতি কমের কারণ ব্যাখ্যা দিতে নানা মুনির নানা 'মত' দেখছি কিন্তু কেউ আসল কারণ 'ইভিএম'-এ নাই! দল নিরপেক্ষ সাধারণ ভোটাররা ইভিএম বিরোধী প্রচারে আকৃষ্ট হয়ে ( ইভিএম নাজানি কত জটিল; ভোট যে জায়গায়ই দেই, পড়বে নৌকায় ইত্য",0
3342,মোস্তাফিজুর রহমান ওয়াও নাইছ,0
3343,তোমার পোস্ট দেখতে ইদানীং বিরক্ত লাগে!!,0
3344,দেশের ক্লান্তিকর সময়ে আওয়ামীলীগ ঐ থাকে ,0
3345,স্যার আমি আপনার দীর্ঘায়ু কামনা করি,0
3347,আসলেই কি আজীবন স্মরণ রাখবে? ,0
3348,শেষটা এমন কেনো হয়? ,0
3349,শর্টফিল্মের নামটা পছন্দ হইছে... ,0
3352,"আল্লাহ্ আপনাকে হেদায়েত দান করুক, আমিন",0
